Destination,Category,Year,Cognitive Theme,Positive Sentiment,Negative Sentiment,Positive Count,Negative Count,Total Count,Non-Emotional Count
Uffizi Gallery,Museums,2013,Scenery,1.074563126877378,0.4681168315880793,180.0,37.0,217.0,11
Uffizi Gallery,Museums,2013,Services,0.9659196857960369,0.42078799427759606,162.0,33.0,195.0,12
Uffizi Gallery,Museums,2014,Atmospheres,1.0401985780187086,0.46356467459364015,178.0,37.0,215.0,24
Uffizi Gallery,Museums,2014,Attractions,1.0181178877238337,0.4537244111788957,175.0,36.0,211.0,15
Uffizi Gallery,Museums,2014,Foods,1.0909297426825681,0.4861730268218773,187.0,39.0,226.0,15
Uffizi Gallery,Museums,2014,Scenery,1.0799658882433203,0.48128698321172103,185.0,38.0,223.0,12
Uffizi Gallery,Museums,2014,Services,0.8893909426688131,0.39635722605014356,152.0,31.0,183.0,12
Uffizi Gallery,Museums,2015,Atmospheres,0.9579060126772456,0.4198819050808025,162.0,33.0,195.0,22
Uffizi Gallery,Museums,2015,Attractions,1.0035368600833852,0.43988341554819405,169.0,35.0,204.0,15
Uffizi Gallery,Museums,2015,Foods,1.0598472144103956,0.4645661073130349,179.0,37.0,216.0,14
Uffizi Gallery,Museums,2015,Scenery,1.0727437941460545,0.47021910499419617,181.0,37.0,218.0,11
Uffizi Gallery,Museums,2015,Services,0.8515011255099332,0.37324112180724295,144.0,30.0,174.0,11
Uffizi Gallery,Museums,2016,Atmospheres,0.8872303645671535,0.3824268812789455,147.0,30.0,177.0,20
Uffizi Gallery,Museums,2016,Attractions,0.9796076053358426,0.42224465747234596,162.0,34.0,196.0,14
Uffizi Gallery,Museums,2016,Foods,1.0048469957660984,0.43312370507159415,167.0,34.0,201.0,13
Uffizi Gallery,Museums,2016,Scenery,1.0444072910512003,0.4501755564875864,173.0,36.0,209.0,11
Uffizi Gallery,Museums,2016,Services,0.8575790888853512,0.3696461590023066,142.0,29.0,171.0,11
Uffizi Gallery,Museums,2017,Atmospheres,0.8804578865894734,0.379507709736842,146.0,30.0,176.0,19
Uffizi Gallery,Museums,2017,Attractions,0.9729368181423051,0.4193693181647867,161.0,33.0,194.0,14
Uffizi Gallery,Museums,2017,Foods,0.9631191745792917,0.41513757524969475,160.0,33.0,193.0,13
Uffizi Gallery,Museums,2017,Scenery,1.024880960567606,0.44175903472741634,170.0,35.0,205.0,11
Uffizi Gallery,Museums,2017,Services,0.9247302200766196,0.3985906121019912,153.0,32.0,185.0,12
Uffizi Gallery,Museums,2018,Atmospheres,0.9242480034553214,0.4289682047925865,165.0,34.0,199.0,22
Uffizi Gallery,Museums,2018,Attractions,0.9631303142229377,0.447014524596163,172.0,36.0,208.0,15
Uffizi Gallery,Museums,2018,Foods,0.9243197504692071,0.42900150449962476,165.0,34.0,199.0,13
Uffizi Gallery,Museums,2018,Scenery,0.9953300685257936,0.46195929131074553,178.0,37.0,215.0,11
Uffizi Gallery,Museums,2018,Services,1.013124847515917,0.4702183239183751,181.0,37.0,218.0,14
Uffizi Gallery,Museums,2019,Atmospheres,1.0020176680581219,0.5372930386177834,207.0,43.0,250.0,28
Uffizi Gallery,Museums,2019,Attractions,0.954796392899147,0.5119724647133915,197.0,41.0,238.0,17
Uffizi Gallery,Museums,2019,Foods,0.9022469882334903,0.48379488839871077,186.0,39.0,225.0,15
Uffizi Gallery,Museums,2019,Scenery,0.9645983645364118,0.5172283911239884,199.0,41.0,240.0,13
Uffizi Gallery,Museums,2019,Services,1.095203931391395,0.5872605513471768,226.0,47.0,273.0,18
Uffizi Gallery,Museums,2020,Atmospheres,1.0788383918462547,0.6909452852262634,266.0,55.0,321.0,36
Uffizi Gallery,Museums,2020,Attractions,0.9505003751699778,0.608750817354193,234.0,49.0,283.0,21
Uffizi Gallery,Museums,2020,Foods,0.9041075725336861,0.5790384076992848,223.0,46.0,269.0,18
Uffizi Gallery,Museums,2020,Scenery,0.9394558003753657,0.6016772862865727,232.0,48.0,280.0,15
Uffizi Gallery,Museums,2020,Services,1.144025542997555,0.732694591782033,282.0,59.0,341.0,22
Angkor Wat,Religious sites,2010,Atmospheres,0.724,0.22399999999999998,153.0,23.0,176.0,17
Angkor Wat,Religious sites,2010,Attractions,0.7602,0.2352,161.0,24.0,185.0,4
Angkor Wat,Religious sites,2010,Foods,0.724,0.22399999999999998,153.0,23.0,176.0,4
Angkor Wat,Religious sites,2010,Scenery,0.724,0.22399999999999998,153.0,23.0,176.0,18
Angkor Wat,Religious sites,2010,Services,0.8325999999999999,0.25759999999999994,176.0,26.0,202.0,8
Angkor Wat,Religious sites,2011,Atmospheres,0.8702141730574207,0.2692375342056108,184.0,27.0,211.0,20
Angkor Wat,Religious sites,2011,Attractions,0.8463532525109755,0.26185514994814707,179.0,27.0,206.0,4
Angkor Wat,Religious sites,2011,Foods,0.8464952012244527,0.2618990677821511,179.0,27.0,206.0,5
Angkor Wat,Religious sites,2011,Scenery,0.8329335025585358,0.25770318311203316,176.0,26.0,202.0,21
Angkor Wat,Religious sites,2011,Services,0.9077707488193674,0.28085724825350594,192.0,29.0,221.0,8
Angkor Wat,Religious sites,2012,Atmospheres,0.9854353639332426,0.30488607944895907,208.0,31.0,239.0,23
Angkor Wat,Religious sites,2012,Attractions,0.9175921917263695,0.28389592672197067,194.0,29.0,223.0,4
Angkor Wat,Religious sites,2012,Foods,0.9553794768489128,0.2955870204615421,202.0,30.0,232.0,6
Angkor Wat,Religious sites,2012,Scenery,0.931799071557309,0.28829142545419506,197.0,29.0,226.0,23
Angkor Wat,Religious sites,2012,Services,0.9291247032308249,0.28746399657970273,196.0,29.0,225.0,9
Angkor Wat,Religious sites,2013,Atmospheres,1.0270034110958974,0.3177469117202776,217.0,32.0,249.0,24
Angkor Wat,Religious sites,2013,Attractions,0.9595301404109952,0.2968712036630703,203.0,30.0,233.0,5
Angkor Wat,Religious sites,2013,Foods,1.0234339534984749,0.3166425491486994,216.0,32.0,248.0,6
Angkor Wat,Religious sites,2013,Scenery,0.9999953539996033,0.3093908277567833,211.0,32.0,243.0,25
Angkor Wat,Religious sites,2013,Services,0.898891069284771,0.2781099440881059,190.0,28.0,218.0,8
Angkor Wat,Religious sites,2014,Atmospheres,0.9895513547012479,0.3061595351561872,209.0,31.0,240.0,23
Angkor Wat,Religious sites,2014,Attractions,0.9685457722521251,0.299660570420547,205.0,31.0,236.0,5
Angkor Wat,Religious sites,2014,Foods,1.0378124211740685,0.3210911358328609,219.0,33.0,252.0,6
Angkor Wat,Religious sites,2014,Scenery,1.0273823963284567,0.317864166819854,217.0,32.0,249.0,25
Angkor Wat,Religious sites,2014,Services,0.846086536527754,0.26177263008593493,179.0,27.0,206.0,8
Angkor Wat,Religious sites,2015,Atmospheres,0.9108633506317638,0.2818140753335843,192.0,29.0,221.0,21
Angkor Wat,Religious sites,2015,Attractions,0.9542532719919581,0.29523858138977704,202.0,30.0,232.0,5
Angkor Wat,Religious sites,2015,Foods,1.0077982308279607,0.3118049774937337,213.0,32.0,245.0,6
Angkor Wat,Religious sites,2015,Scenery,1.0200614609092507,0.3155991260271714,216.0,32.0,248.0,25
Angkor Wat,Religious sites,2015,Services,0.8096839961166679,0.2505099656493558,171.0,25.0,196.0,7
Angkor Wat,Religious sites,2016,Atmospheres,0.8483445805739286,0.2624712514482873,179.0,27.0,206.0,20
Angkor Wat,Religious sites,2016,Attractions,0.936673085440557,0.28979940765011714,198.0,30.0,228.0,5
Angkor Wat,Religious sites,2016,Foods,0.9608062767103834,0.2972660303634336,203.0,30.0,233.0,6
Angkor Wat,Religious sites,2016,Scenery,0.9986327121563724,0.30896923691025885,211.0,32.0,243.0,25
Angkor Wat,Religious sites,2016,Services,0.8199928694103544,0.25369945130928095,173.0,26.0,199.0,8
Angkor Wat,Religious sites,2017,Atmospheres,0.84990465486229,0.2629539263662334,180.0,27.0,207.0,20
Angkor Wat,Religious sites,2017,Attractions,0.9391744264216086,0.29057330320226565,198.0,30.0,228.0,5
Angkor Wat,Religious sites,2017,Foods,0.9296974700661998,0.287641206208327,196.0,29.0,225.0,5
Angkor Wat,Religious sites,2017,Scenery,0.9893160278684445,0.30608672685432536,209.0,31.0,240.0,25
Angkor Wat,Religious sites,2017,Services,0.8926406708438079,0.27617611915609525,189.0,28.0,217.0,8
Angkor Wat,Religious sites,2018,Atmospheres,0.9242480034553214,0.2909550582879944,199.0,30.0,229.0,22
Angkor Wat,Religious sites,2018,Attractions,0.9631303142229377,0.303195284886775,207.0,31.0,238.0,5
Angkor Wat,Religious sites,2018,Foods,0.9243197504692071,0.29097764438667034,199.0,30.0,229.0,5
Angkor Wat,Religious sites,2018,Scenery,0.9953300685257936,0.3133318297914126,214.0,32.0,246.0,25
Angkor Wat,Religious sites,2018,Services,1.013124847515917,0.3189336606192177,218.0,33.0,251.0,10
Angkor Wat,Religious sites,2019,Atmospheres,1.0020176680581219,0.3459153215126179,236.0,35.0,271.0,26
Angkor Wat,Religious sites,2019,Attractions,0.954796392899147,0.3296136502950749,225.0,34.0,259.0,5
Angkor Wat,Religious sites,2019,Foods,0.9022469882334903,0.3114726086850552,213.0,32.0,245.0,6
Angkor Wat,Religious sites,2019,Scenery,0.9645983645364118,0.33299747503035426,228.0,34.0,262.0,27
Angkor Wat,Religious sites,2019,Services,1.095203931391395,0.3780849700817476,258.0,39.0,297.0,11
Angkor Wat,Religious sites,2020,Atmospheres,1.0788383918462547,0.41685780441504583,285.0,43.0,328.0,32
Angkor Wat,Religious sites,2020,Attractions,0.9505003751699778,0.36726863122748427,251.0,38.0,289.0,6
Angkor Wat,Religious sites,2020,Foods,0.9041075725336861,0.3493426823608248,239.0,36.0,275.0,7
Angkor Wat,Religious sites,2020,Scenery,0.9394558003753657,0.3630010622992959,248.0,37.0,285.0,29
Angkor Wat,Religious sites,2020,Services,1.144025542997555,0.4420457963426406,302.0,45.0,347.0,13
Golden Temple,Religious sites,2010,Atmospheres,0.734,0.11000000000000001,111.0,28.0,139.0,8
Golden Temple,Religious sites,2010,Attractions,0.7707,0.11550000000000002,116.0,30.0,146.0,18
Golden Temple,Religious sites,2010,Foods,0.734,0.11000000000000001,111.0,28.0,139.0,29
Golden Temple,Religious sites,2010,Scenery,0.734,0.11000000000000001,111.0,28.0,139.0,6
Golden Temple,Religious sites,2010,Services,0.8441,0.1265,127.0,33.0,160.0,4
Golden Temple,Religious sites,2011,Atmospheres,0.8947657508066962,0.13409295993015885,135.0,35.0,170.0,10
Golden Temple,Religious sites,2011,Attractions,0.8702316359316559,0.13041618522136536,131.0,34.0,165.0,21
Golden Temple,Religious sites,2011,Foods,0.8703775894809347,0.13043805836907743,131.0,34.0,165.0,34
Golden Temple,Religious sites,2011,Scenery,0.8564332710996452,0.12834831038278063,129.0,33.0,162.0,7
Golden Temple,Religious sites,2011,Services,0.9333819199634233,0.13988012424519972,141.0,36.0,177.0,5
Golden Temple,Religious sites,2012,Atmospheres,1.0249987356987906,0.1536101647505,155.0,40.0,195.0,11
Golden Temple,Religious sites,2012,Attractions,0.9544317880501052,0.1430347366287624,144.0,37.0,181.0,23
Golden Temple,Religious sites,2012,Foods,0.9937361614201689,0.1489250378150117,150.0,38.0,188.0,39
Golden Temple,Religious sites,2012,Scenery,0.969209047318349,0.14524931226841745,146.0,38.0,184.0,8
Golden Temple,Religious sites,2012,Services,0.9664273081462353,0.14483243037613885,146.0,37.0,183.0,5
Golden Temple,Religious sites,2013,Atmospheres,1.0770610192614893,0.16141241433074097,163.0,42.0,205.0,12
Golden Temple,Religious sites,2013,Attractions,1.006299005317213,0.1508077528404543,152.0,39.0,191.0,24
Golden Temple,Religious sites,2013,Foods,1.0733175812197517,0.16085140862966313,162.0,42.0,204.0,42
Golden Temple,Religious sites,2013,Scenery,1.0487365510171565,0.15716760301347038,158.0,41.0,199.0,9
Golden Temple,Religious sites,2013,Services,0.9427042995463845,0.14127721110368163,142.0,36.0,178.0,5
Golden Temple,Religious sites,2014,Atmospheres,1.0401985780187086,0.1562924039068346,157.0,40.0,197.0,11
Golden Temple,Religious sites,2014,Attractions,1.0181178877238337,0.15297472568746845,154.0,40.0,194.0,24
Golden Temple,Religious sites,2014,Foods,1.0909297426825681,0.16391488661913597,165.0,42.0,207.0,43
Golden Temple,Religious sites,2014,Scenery,1.0799658882433203,0.16226754042716313,164.0,42.0,206.0,9
Golden Temple,Religious sites,2014,Services,0.8893909426688131,0.13363318445160807,135.0,34.0,169.0,5
Golden Temple,Religious sites,2015,Atmospheres,0.9579060126772456,0.14420274502716168,145.0,37.0,182.0,11
Golden Temple,Religious sites,2015,Attractions,1.0035368600833852,0.1510719924969528,152.0,39.0,191.0,24
Golden Temple,Religious sites,2015,Foods,1.0598472144103956,0.15954892818786906,161.0,41.0,202.0,42
Golden Temple,Religious sites,2015,Scenery,1.0727437941460545,0.16149037356427498,163.0,42.0,205.0,9
Golden Temple,Religious sites,2015,Services,0.8515011255099332,0.12818460064685097,129.0,33.0,162.0,4
Golden Temple,Religious sites,2016,Atmospheres,0.8954109073103694,0.13452088863997436,135.0,35.0,170.0,10
Golden Temple,Religious sites,2016,Attractions,0.9886398952653457,0.14852702392860984,150.0,38.0,188.0,24
Golden Temple,Religious sites,2016,Foods,1.0141120008059867,0.15235379244894298,154.0,39.0,193.0,40
Golden Temple,Religious sites,2016,Scenery,1.054037054444092,0.15835188075739257,160.0,41.0,201.0,9
Golden Temple,Religious sites,2016,Services,0.865486237549878,0.13002519494719722,131.0,34.0,165.0,5
Golden Temple,Religious sites,2017,Atmospheres,0.88210568648508,0.13526752977423362,136.0,35.0,171.0,10
Golden Temple,Religious sites,2017,Attractions,0.9747576947700072,0.14947536051531332,151.0,39.0,190.0,24
Golden Temple,Religious sites,2017,Foods,0.964921677231038,0.14796704488409457,149.0,38.0,187.0,39
Golden Temple,Religious sites,2017,Scenery,1.0267990520124723,0.15745570340181816,159.0,41.0,200.0,9
Golden Temple,Religious sites,2017,Services,0.9264608767988951,0.1420692283896492,143.0,37.0,180.0,5
Golden Temple,Religious sites,2018,Atmospheres,0.9081564920706906,0.13609974676808717,137.0,35.0,172.0,10
Golden Temple,Religious sites,2018,Attractions,0.9463618469303269,0.14182534490781468,143.0,37.0,180.0,23
Golden Temple,Religious sites,2018,Foods,0.908226989941612,0.13611031184411082,137.0,35.0,172.0,36
Golden Temple,Religious sites,2018,Scenery,0.9780009911901969,0.14656690603667802,148.0,38.0,186.0,8
Golden Temple,Religious sites,2018,Services,0.9954859562692963,0.149187268650712,150.0,39.0,189.0,5
Golden Temple,Religious sites,2019,Atmospheres,1.0020176680581219,0.18171780925175002,183.0,47.0,230.0,13
Golden Temple,Religious sites,2019,Attractions,0.954796392899147,0.17315414121923658,175.0,45.0,220.0,28
Golden Temple,Religious sites,2019,Foods,0.9022469882334903,0.16362420677024347,165.0,42.0,207.0,43
Golden Temple,Religious sites,2019,Scenery,0.9645983645364118,0.17493174741227252,176.0,45.0,221.0,10
Golden Temple,Religious sites,2019,Services,1.095203931391395,0.1986173152835108,200.0,52.0,252.0,7
Golden Temple,Religious sites,2020,Atmospheres,1.0788383918462547,0.22580749574325984,228.0,59.0,287.0,17
Golden Temple,Religious sites,2020,Attractions,0.9505003751699778,0.19894556130214966,201.0,52.0,253.0,32
Golden Temple,Religious sites,2020,Foods,0.9041075725336861,0.18923526301930432,191.0,49.0,240.0,50
Golden Temple,Religious sites,2020,Scenery,0.9394558003753657,0.1966338640222146,198.0,51.0,249.0,11
Golden Temple,Religious sites,2020,Services,1.144025542997555,0.23945156650247895,242.0,62.0,304.0,9
Mecca,Religious sites,2010,Atmospheres,0.64,0.28400000000000003,107.0,31.0,138.0,5
Mecca,Religious sites,2010,Attractions,0.672,0.2982,112.0,32.0,144.0,9
Mecca,Religious sites,2010,Foods,0.64,0.28400000000000003,107.0,31.0,138.0,22
Mecca,Religious sites,2010,Scenery,0.64,0.28400000000000003,107.0,31.0,138.0,24
Mecca,Religious sites,2010,Services,0.736,0.3266,123.0,35.0,158.0,6
Mecca,Religious sites,2011,Atmospheres,0.796752474908031,0.3535589107404388,133.0,38.0,171.0,6
Mecca,Religious sites,2011,Attractions,0.7749058444030719,0.34386446845386315,130.0,37.0,167.0,10
Mecca,Religious sites,2011,Foods,0.7750358100968914,0.3439221407304956,130.0,37.0,167.0,26
Mecca,Religious sites,2011,Scenery,0.7626189622557873,0.33841216450100564,127.0,37.0,164.0,29
Mecca,Religious sites,2011,Services,0.8311386014661278,0.3688177544005943,139.0,40.0,179.0,7
Mecca,Religious sites,2012,Atmospheres,0.923201094186586,0.4096704855452976,154.0,45.0,199.0,7
Mecca,Religious sites,2012,Attractions,0.8596424955135255,0.381466357384127,144.0,41.0,185.0,11
Mecca,Religious sites,2012,Foods,0.8950433591807602,0.3971754906364624,150.0,43.0,193.0,31
Mecca,Religious sites,2012,Scenery,0.8729521528334643,0.3873725178198498,146.0,42.0,188.0,33
Mecca,Religious sites,2012,Services,0.8704466817943356,0.38626071504623644,146.0,42.0,188.0,7
Mecca,Religious sites,2013,Atmospheres,0.9696968204679132,0.4303029640826364,162.0,47.0,209.0,8
Mecca,Religious sites,2013,Attractions,0.9059885451663707,0.40203241691757696,152.0,44.0,196.0,12
Mecca,Religious sites,2013,Foods,0.9663265379103098,0.42880740119769994,162.0,47.0,209.0,33
Mecca,Religious sites,2013,Scenery,0.9441958077056032,0.4189868896693614,158.0,46.0,204.0,36
Mecca,Religious sites,2013,Services,0.8487331224171112,0.37662532307259305,142.0,41.0,183.0,7
Mecca,Religious sites,2014,Atmospheres,0.9275201692360326,0.4115870750984895,155.0,45.0,200.0,7
Mecca,Religious sites,2014,Attractions,0.9078313463209311,0.4028501599299132,152.0,44.0,196.0,12
Mecca,Religious sites,2014,Foods,0.9727559342417773,0.4316604458197887,163.0,47.0,210.0,33
Mecca,Religious sites,2014,Scenery,0.9629797277175001,0.42732225417464065,161.0,46.0,207.0,36
Mecca,Religious sites,2014,Services,0.7930486111915598,0.35191532121625463,133.0,38.0,171.0,6
Mecca,Religious sites,2015,Atmospheres,0.8372867698132849,0.37154600410464517,140.0,40.0,180.0,7
Mecca,Religious sites,2015,Attractions,0.8771717943594275,0.38924498374699595,147.0,42.0,189.0,12
Mecca,Religious sites,2015,Foods,0.9263915654617413,0.4110862571736477,155.0,45.0,200.0,32
Mecca,Religious sites,2015,Scenery,0.9376642116771352,0.41608849393172875,157.0,45.0,202.0,36
Mecca,Religious sites,2015,Services,0.744280354685286,0.3302744073915957,124.0,36.0,160.0,6
Mecca,Religious sites,2016,Atmospheres,0.761575037679746,0.33794892297038726,127.0,37.0,164.0,6
Mecca,Religious sites,2016,Attractions,0.8408692136105794,0.3731357135396946,141.0,40.0,181.0,11
Mecca,Religious sites,2016,Foods,0.8625340376355252,0.3827494792007643,144.0,42.0,186.0,29
Mecca,Religious sites,2016,Scenery,0.8964915469539442,0.39781812396081273,150.0,43.0,193.0,34
Mecca,Religious sites,2016,Services,0.7361231682482506,0.32665465591016124,123.0,35.0,158.0,6
Mecca,Religious sites,2017,Atmospheres,0.7522307939035999,0.33380241479472245,126.0,36.0,162.0,6
Mecca,Religious sites,2017,Attractions,0.83124138732427,0.36886336562514477,139.0,40.0,179.0,11
Mecca,Religious sites,2017,Foods,0.8228535542158915,0.3651412646833018,138.0,40.0,178.0,28
Mecca,Religious sites,2017,Scenery,0.8756205496787375,0.38855661891993976,146.0,42.0,188.0,33
Mecca,Religious sites,2017,Services,0.790055445229063,0.3505871038203967,132.0,38.0,170.0,6
Mecca,Religious sites,2018,Atmospheres,0.8388673252621408,0.37224737558507504,140.0,40.0,180.0,7
Mecca,Religious sites,2018,Attractions,0.8741577450539086,0.38790749936767205,146.0,42.0,188.0,11
Mecca,Religious sites,2018,Foods,0.8389324443918644,0.3722762721988899,140.0,40.0,180.0,28
Mecca,Religious sites,2018,Scenery,0.9033829331691683,0.40087617659381847,151.0,44.0,195.0,34
Mecca,Religious sites,2018,Services,0.9195338565136267,0.4080431488279219,154.0,44.0,198.0,7
Mecca,Religious sites,2019,Atmospheres,1.0020176680581219,0.4559601406709828,172.0,50.0,222.0,8
Mecca,Religious sites,2019,Attractions,0.954796392899147,0.4344724763807155,164.0,47.0,211.0,13
Mecca,Religious sites,2019,Foods,0.9022469882334903,0.41056028929327243,155.0,45.0,200.0,32
Mecca,Religious sites,2019,Scenery,0.9645983645364118,0.4389327853244107,165.0,48.0,213.0,38
Mecca,Religious sites,2019,Services,1.095203931391395,0.49836380588816925,188.0,54.0,242.0,9
Mecca,Religious sites,2020,Atmospheres,1.0788383918462547,0.5715015915832524,216.0,62.0,278.0,10
Mecca,Religious sites,2020,Attractions,0.9505003751699778,0.5035160792530768,190.0,55.0,245.0,15
Mecca,Religious sites,2020,Foods,0.9041075725336861,0.47894005308916293,181.0,52.0,233.0,37
Mecca,Religious sites,2020,Scenery,0.9394558003753657,0.49766534931874523,188.0,54.0,242.0,43
Mecca,Religious sites,2020,Services,1.144025542997555,0.6060336965911128,229.0,66.0,295.0,11
Notre Dame,Religious sites,2010,Atmospheres,0.7,0.21000000000000002,105.0,28.0,133.0,14
Notre Dame,Religious sites,2010,Attractions,0.735,0.22050000000000003,110.0,30.0,140.0,16
Notre Dame,Religious sites,2010,Foods,0.7,0.21000000000000002,105.0,28.0,133.0,8
Notre Dame,Religious sites,2010,Scenery,0.7,0.21000000000000002,105.0,28.0,133.0,11
Notre Dame,Religious sites,2010,Services,0.8049999999999999,0.2415,120.0,32.0,152.0,21
Notre Dame,Religious sites,2011,Atmospheres,0.8578247516596302,0.25734742549788914,128.0,35.0,163.0,17
Notre Dame,Religious sites,2011,Attractions,0.8343035440352929,0.2502910632105879,125.0,34.0,159.0,18
Notre Dame,Religious sites,2011,Foods,0.8344434717952135,0.2503330415385641,125.0,34.0,159.0,10
Notre Dame,Religious sites,2011,Scenery,0.8210748538729158,0.2463224561618748,123.0,33.0,156.0,13
Notre Dame,Religious sites,2011,Services,0.8948466265884039,0.2684539879765212,134.0,36.0,170.0,24
Notre Dame,Religious sites,2012,Atmospheres,0.9780937849708923,0.2934281354912677,146.0,39.0,185.0,20
Notre Dame,Religious sites,2012,Attractions,0.9107560502833558,0.2732268150850068,136.0,37.0,173.0,19
Notre Dame,Religious sites,2012,Foods,0.948261816853132,0.28447854505593967,142.0,38.0,180.0,12
Notre Dame,Religious sites,2012,Scenery,0.9248570876268986,0.2774571262880696,138.0,37.0,175.0,15
Notre Dame,Religious sites,2012,Services,0.9222026435764876,0.27666079307294633,138.0,37.0,175.0,24
Notre Dame,Religious sites,2013,Atmospheres,1.0187100469131904,0.30561301407395725,153.0,41.0,194.0,21
Notre Dame,Religious sites,2013,Attractions,0.9517816433634335,0.28553449300903017,143.0,38.0,181.0,20
Notre Dame,Religious sites,2013,Foods,1.015169413768998,0.3045508241306995,152.0,41.0,193.0,12
Notre Dame,Religious sites,2013,Scenery,0.991920088073384,0.2975760264220153,149.0,40.0,189.0,16
Notre Dame,Religious sites,2013,Services,0.891632251137121,0.2674896753411364,133.0,36.0,169.0,23
Notre Dame,Religious sites,2014,Atmospheres,0.9503840250417686,0.28511520751253056,142.0,38.0,180.0,19
Notre Dame,Religious sites,2014,Attractions,0.9302098623755257,0.27906295871265774,139.0,38.0,177.0,20
Notre Dame,Religious sites,2014,Foods,0.9967348752420545,0.29902046257261633,149.0,40.0,189.0,12
Notre Dame,Religious sites,2014,Scenery,0.9867176801293757,0.2960153040388127,148.0,40.0,188.0,16
Notre Dame,Religious sites,2014,Services,0.8125976729743971,0.24377930189231914,122.0,33.0,155.0,21
Notre Dame,Religious sites,2015,Atmospheres,0.8432570559326108,0.2529771167797833,126.0,34.0,160.0,17
Notre Dame,Religious sites,2015,Attractions,0.8834264812563626,0.26502794437690885,132.0,36.0,168.0,19
Notre Dame,Religious sites,2015,Foods,0.9329972146893891,0.2798991644068168,140.0,38.0,178.0,11
Notre Dame,Religious sites,2015,Scenery,0.9443502406810488,0.28330507220431467,141.0,38.0,179.0,15
Notre Dame,Religious sites,2015,Services,0.7495874571389118,0.2248762371416736,112.0,30.0,142.0,20
Notre Dame,Religious sites,2016,Atmospheres,0.7537849089274419,0.2261354726782326,113.0,30.0,143.0,15
Notre Dame,Religious sites,2016,Attractions,0.8322679870553706,0.24968039611661125,125.0,34.0,159.0,18
Notre Dame,Religious sites,2016,Foods,0.8537112022299732,0.256113360668992,128.0,34.0,162.0,10
Notre Dame,Religious sites,2016,Scenery,0.8873213611802604,0.26619640835407815,133.0,36.0,169.0,14
Notre Dame,Religious sites,2016,Services,0.728593385922823,0.21857801577684693,109.0,29.0,138.0,19
Notre Dame,Religious sites,2017,Atmospheres,0.7318856253983306,0.2195656876194992,109.0,29.0,138.0,15
Notre Dame,Religious sites,2017,Attractions,0.808759263180023,0.24262777895400695,121.0,33.0,154.0,17
Notre Dame,Religious sites,2017,Foods,0.800598291135253,0.24017948734057595,120.0,32.0,152.0,10
Notre Dame,Religious sites,2017,Scenery,0.8519381269777951,0.2555814380933386,128.0,34.0,162.0,13
Notre Dame,Religious sites,2017,Services,0.7686872543866249,0.23060617631598748,115.0,31.0,146.0,20
Notre Dame,Religious sites,2018,Atmospheres,0.8028213726294867,0.24084641178884608,120.0,32.0,152.0,16
Notre Dame,Religious sites,2018,Attractions,0.8365953705010147,0.25097861115030445,125.0,34.0,159.0,18
Notre Dame,Religious sites,2018,Foods,0.8028836936038946,0.2408651080811684,120.0,32.0,152.0,10
Notre Dame,Religious sites,2018,Scenery,0.8645647584262337,0.2593694275278702,129.0,35.0,164.0,14
Notre Dame,Religious sites,2018,Services,0.8800216799895808,0.2640065039968743,132.0,35.0,167.0,23
Notre Dame,Religious sites,2019,Atmospheres,0.8188750077716909,0.2456625023315073,123.0,33.0,156.0,16
Notre Dame,Religious sites,2019,Attractions,0.7802845484460258,0.23408536453380777,117.0,31.0,148.0,17
Notre Dame,Religious sites,2019,Foods,0.737339802534129,0.22120194076023872,110.0,30.0,140.0,9
Notre Dame,Religious sites,2019,Scenery,0.7882949756635402,0.2364884926990621,118.0,32.0,150.0,12
Notre Dame,Religious sites,2019,Services,0.8950292558890232,0.268508776766707,134.0,36.0,170.0,24
Notre Dame,Religious sites,2020,Atmospheres,1.0263928730025886,0.3079178619007767,154.0,41.0,195.0,21
Notre Dame,Religious sites,2020,Attractions,0.9042937461571008,0.2712881238471303,135.0,36.0,171.0,19
Notre Dame,Religious sites,2020,Foods,0.8601562346035712,0.2580468703810714,129.0,35.0,164.0,11
Notre Dame,Religious sites,2020,Scenery,0.8937860807456632,0.268135824223699,134.0,36.0,170.0,14
Notre Dame,Religious sites,2020,Services,1.0884110843108976,0.32652332529326933,163.0,44.0,207.0,29
Sagrada Familia,Religious sites,2010,Atmospheres,0.808,0.20800000000000002,118.0,37.0,155.0,31
Sagrada Familia,Religious sites,2010,Attractions,0.8484,0.21840000000000004,124.0,38.0,162.0,6
Sagrada Familia,Religious sites,2010,Foods,0.808,0.20800000000000002,118.0,37.0,155.0,26
Sagrada Familia,Religious sites,2010,Scenery,0.808,0.20800000000000002,118.0,37.0,155.0,8
Sagrada Familia,Religious sites,2010,Services,0.9292,0.2392,136.0,42.0,178.0,4
Sagrada Familia,Religious sites,2011,Atmospheres,0.9640339906901146,0.24816716592022756,141.0,44.0,185.0,37
Sagrada Familia,Religious sites,2011,Attractions,0.9376005687026155,0.24136252263631688,137.0,42.0,179.0,7
Sagrada Familia,Religious sites,2011,Foods,0.9377578212376392,0.24140300348691704,137.0,42.0,179.0,30
Sagrada Familia,Religious sites,2011,Scenery,0.9227340042392255,0.23753548623980064,135.0,42.0,177.0,9
Sagrada Familia,Religious sites,2011,Services,1.005639628393347,0.2588775281012577,147.0,46.0,193.0,5
