Category,Word,Frequency,Sentiment,Month
City_parks,exercise,37,0.01,2020-04
City_parks,exercise,36,-0.18,2020-05
City_parks,exercise,30,0.06,2020-06
City_parks,exercise,41,0.09,2020-07
City_parks,exercise,34,-0.7,2020-08
City_parks,exercise,27,-0.77,2020-09
City_parks,exercise,40,0.69,2020-10
City_parks,exercise,32,-0.99,2020-11
City_parks,exercise,45,-0.87,2020-12
City_parks,family,43,-0.86,2020-01
City_parks,family,19,0.43,2020-02
City_parks,family,28,0.51,2020-03
City_parks,family,15,-0.81,2020-04
City_parks,family,23,-0.0,2020-05
City_parks,family,25,0.45,2020-06
City_parks,family,32,-0.46,2020-07
City_parks,family,31,0.52,2020-08
City_parks,family,32,-0.42,2020-09
City_parks,family,26,-0.56,2020-10
City_parks,family,40,-0.62,2020-11
City_parks,family,37,-0.55,2020-12
City_parks,activities,31,-0.97,2020-01
City_parks,activities,34,-0.77,2020-02
City_parks,activities,39,-0.36,2020-03
City_parks,activities,42,0.11,2020-04
City_parks,activities,42,-0.89,2020-05
City_parks,activities,29,-0.53,2020-06
City_parks,activities,35,0.73,2020-07
City_parks,activities,41,-0.21,2020-08
City_parks,activities,31,0.19,2020-09
City_parks,activities,29,0.84,2020-10
City_parks,activities,24,-0.18,2020-11
City_parks,activities,41,-0.15,2020-12
City_parks,scenic,24,-0.0,2020-01
City_parks,scenic,32,0.71,2020-02
City_parks,scenic,31,0.4,2020-03
City_parks,scenic,36,0.81,2020-04
City_parks,scenic,24,0.26,2020-05
City_parks,scenic,23,0.28,2020-06
City_parks,scenic,37,0.61,2020-07
City_parks,scenic,33,0.89,2020-08
City_parks,scenic,32,0.46,2020-09
City_parks,scenic,25,0.89,2020-10
City_parks,scenic,32,-0.93,2020-11
City_parks,scenic,36,0.15,2020-12
City_parks,natural,23,0.96,2020-01
City_parks,natural,21,-0.56,2020-02
City_parks,natural,38,-0.43,2020-03
City_parks,natural,50,-0.29,2020-04
City_parks,natural,45,-0.08,2020-05
City_parks,natural,40,-0.11,2020-06
City_parks,natural,33,0.69,2020-07
City_parks,natural,40,-0.89,2020-08
City_parks,natural,34,-0.06,2020-09
City_parks,natural,36,0.63,2020-10
City_parks,natural,32,0.9,2020-11
City_parks,natural,24,-0.95,2020-12
City_parks,recreation,44,0.93,2020-01
City_parks,recreation,38,0.62,2020-02
City_parks,recreation,30,-0.21,2020-03
City_parks,recreation,35,0.32,2020-04
City_parks,recreation,35,-0.17,2020-05
City_parks,recreation,30,-0.01,2020-06
City_parks,recreation,35,-0.82,2020-07
City_parks,recreation,38,-0.07,2020-08
City_parks,recreation,17,0.25,2020-09
City_parks,recreation,35,0.91,2020-10
City_parks,recreation,24,-0.68,2020-11
City_parks,recreation,31,-0.68,2020-12
City_parks,leisure,14,-0.4,2020-01
City_parks,leisure,34,0.92,2020-02
City_parks,leisure,31,0.67,2020-03
City_parks,leisure,32,0.38,2020-04
City_parks,leisure,21,-0.89,2020-05
City_parks,leisure,23,-0.64,2020-06
City_parks,leisure,25,-0.77,2020-07
City_parks,leisure,25,0.93,2020-08
City_parks,leisure,31,-0.62,2020-09
City_parks,leisure,17,-0.33,2020-10
City_parks,leisure,23,0.06,2020-11
City_parks,leisure,14,0.05,2020-12
City_parks,greenery,43,0.86,2020-01
City_parks,greenery,40,0.86,2020-01
City_parks,greenery,44,0.38,2020-02
City_parks,greenery,43,0.38,2020-02
City_parks,greenery,43,-0.91,2020-03
City_parks,greenery,45,-0.91,2020-03
City_parks,greenery,49,-0.89,2020-04
City_parks,greenery,49,-0.89,2020-04
City_parks,greenery,32,-0.4,2020-05
City_parks,greenery,39,-0.4,2020-05
City_parks,greenery,36,-0.58,2020-06
City_parks,greenery,31,-0.58,2020-06
City_parks,greenery,39,0.38,2020-07
City_parks,greenery,39,0.38,2020-07
City_parks,greenery,38,0.47,2020-08
City_parks,greenery,37,0.47,2020-08
City_parks,greenery,35,0.86,2020-09
City_parks,greenery,36,0.86,2020-09
City_parks,greenery,40,-0.68,2020-10
City_parks,greenery,37,-0.68,2020-10
City_parks,greenery,35,-0.81,2020-11
City_parks,greenery,39,-0.81,2020-11
City_parks,greenery,46,-0.8,2020-12
City_parks,greenery,42,-0.8,2020-12
City_parks,park_bench,28,0.22,2020-01
City_parks,park_bench,15,-0.97,2020-02
City_parks,park_bench,20,0.36,2020-03
City_parks,park_bench,26,-0.26,2020-04
City_parks,park_bench,28,-0.58,2020-05
City_parks,park_bench,19,0.1,2020-06
City_parks,park_bench,33,0.12,2020-07
City_parks,park_bench,25,-0.79,2020-08
City_parks,park_bench,25,-0.75,2020-09
City_parks,park_bench,23,0.77,2020-10
City_parks,park_bench,31,-0.44,2020-11
City_parks,park_bench,12,0.41,2020-12
City_parks,landscaped,28,-0.99,2020-01
City_parks,landscaped,30,0.21,2020-02
City_parks,landscaped,38,0.01,2020-03
City_parks,landscaped,31,-0.8,2020-04
City_parks,landscaped,36,0.05,2020-05
City_parks,landscaped,34,0.95,2020-06
City_parks,landscaped,27,0.41,2020-07
City_parks,landscaped,39,-0.38,2020-08
City_parks,landscaped,18,0.44,2020-09
City_parks,landscaped,38,0.63,2020-10
City_parks,landscaped,34,-0.8,2020-11
City_parks,landscaped,25,0.46,2020-12
City_parks,shade,27,0.92,2020-01
City_parks,shade,37,0.75,2020-02
City_parks,shade,32,0.37,2020-03
City_parks,shade,25,-0.13,2020-04
City_parks,shade,21,-0.06,2020-05
City_parks,shade,36,-0.91,2020-06
City_parks,shade,25,0.51,2020-07
City_parks,shade,16,0.36,2020-08
City_parks,shade,30,-0.75,2020-09
City_parks,shade,18,-0.92,2020-10
City_parks,shade,18,0.22,2020-11
City_parks,shade,18,0.68,2020-12
City_parks,open_space,21,0.72,2020-01
City_parks,open_space,18,0.05,2020-02
City_parks,open_space,28,-0.72,2020-03
City_parks,open_space,42,0.72,2020-04
City_parks,open_space,24,-0.34,2020-05
City_parks,open_space,34,-0.12,2020-06
City_parks,open_space,38,0.66,2020-07
City_parks,open_space,36,-0.65,2020-08
City_parks,open_space,35,0.14,2020-09
City_parks,open_space,26,-0.24,2020-10
City_parks,open_space,27,0.02,2020-11
City_parks,open_space,28,0.67,2020-12
City_parks,fresh_air,27,0.32,2020-01
City_parks,fresh_air,37,-0.8,2020-02
City_parks,fresh_air,39,0.64,2020-03
City_parks,fresh_air,18,-0.59,2020-04
City_parks,fresh_air,17,-0.76,2020-05
City_parks,fresh_air,12,0.61,2020-06
City_parks,fresh_air,16,0.12,2020-07
City_parks,fresh_air,15,-0.97,2020-08
City_parks,fresh_air,37,0.57,2020-09
City_parks,fresh_air,29,0.61,2020-10
City_parks,fresh_air,30,0.65,2020-11
City_parks,fresh_air,31,0.51,2020-12
Ancient_towns,historic,93,0.09,2020-01
Ancient_towns,historic,85,0.09,2020-01
Ancient_towns,historic,84,0.09,2020-01
Ancient_towns,historic,85,0.09,2020-01
Ancient_towns,historic,74,-0.1,2020-02
Ancient_towns,historic,82,-0.1,2020-02
Ancient_towns,historic,77,-0.1,2020-02
Ancient_towns,historic,77,-0.1,2020-02
Ancient_towns,historic,76,-0.79,2020-03
Ancient_towns,historic,83,-0.79,2020-03
Ancient_towns,historic,82,-0.79,2020-03
Ancient_towns,historic,78,-0.79,2020-03
Ancient_towns,historic,84,-0.5,2020-04
Ancient_towns,historic,84,-0.5,2020-04
Ancient_towns,historic,88,-0.5,2020-04
Ancient_towns,historic,87,-0.5,2020-04
Ancient_towns,historic,87,-0.99,2020-05
Ancient_towns,historic,89,-0.99,2020-05
Ancient_towns,historic,88,-0.99,2020-05
Ancient_towns,historic,88,-0.99,2020-05
Ancient_towns,historic,86,-0.38,2020-06
Ancient_towns,historic,88,-0.38,2020-06
Ancient_towns,historic,87,-0.38,2020-06
Ancient_towns,historic,88,-0.38,2020-06
Ancient_towns,historic,72,0.84,2020-07
Ancient_towns,historic,67,0.84,2020-07
Ancient_towns,historic,67,0.84,2020-07
Ancient_towns,historic,71,0.84,2020-07
Ancient_towns,historic,90,-0.04,2020-08
Ancient_towns,historic,93,-0.04,2020-08
Ancient_towns,historic,92,-0.04,2020-08
Ancient_towns,historic,92,-0.04,2020-08
Ancient_towns,historic,72,-0.01,2020-09
Ancient_towns,historic,67,-0.01,2020-09
Ancient_towns,historic,74,-0.01,2020-09
Ancient_towns,historic,66,-0.01,2020-09
Ancient_towns,historic,89,-0.3,2020-10
Ancient_towns,historic,88,-0.3,2020-10
Ancient_towns,historic,86,-0.3,2020-10
Ancient_towns,historic,88,-0.3,2020-10
Ancient_towns,historic,85,0.55,2020-11
Ancient_towns,historic,81,0.55,2020-11
Ancient_towns,historic,85,0.55,2020-11
Ancient_towns,historic,78,0.55,2020-11
Ancient_towns,historic,85,0.07,2020-12
Ancient_towns,historic,85,0.07,2020-12
Ancient_towns,historic,77,0.07,2020-12
Ancient_towns,historic,84,0.07,2020-12
Ancient_towns,traditional,84,-0.02,2020-01
Ancient_towns,traditional,74,-0.02,2020-01
Ancient_towns,traditional,81,-0.02,2020-01
Ancient_towns,traditional,73,0.36,2020-02
Ancient_towns,traditional,77,0.36,2020-02
Ancient_towns,traditional,72,0.36,2020-02
Ancient_towns,traditional,81,-0.88,2020-03
Ancient_towns,traditional,82,-0.88,2020-03
Ancient_towns,traditional,74,-0.88,2020-03
Ancient_towns,traditional,68,-0.44,2020-04
Ancient_towns,traditional,69,-0.44,2020-04
Ancient_towns,traditional,67,-0.44,2020-04
Ancient_towns,traditional,81,-0.57,2020-05
Ancient_towns,traditional,80,-0.57,2020-05
Ancient_towns,traditional,80,-0.57,2020-05
Ancient_towns,traditional,65,0.94,2020-06
Ancient_towns,traditional,69,0.94,2020-06
Ancient_towns,traditional,65,0.94,2020-06
Ancient_towns,traditional,74,-0.42,2020-07
Ancient_towns,traditional,74,-0.42,2020-07
Ancient_towns,traditional,75,-0.42,2020-07
Ancient_towns,traditional,68,0.76,2020-08
Ancient_towns,traditional,63,0.76,2020-08
Ancient_towns,traditional,60,0.76,2020-08
Ancient_towns,traditional,66,-0.66,2020-09
Ancient_towns,traditional,67,-0.66,2020-09
Ancient_towns,traditional,69,-0.66,2020-09
Ancient_towns,traditional,83,0.81,2020-10
Ancient_towns,traditional,87,0.81,2020-10
Ancient_towns,traditional,85,0.81,2020-10
Ancient_towns,traditional,85,0.64,2020-11
Ancient_towns,traditional,76,0.64,2020-11
Ancient_towns,traditional,77,0.64,2020-11
Ancient_towns,traditional,82,-0.63,2020-12
Ancient_towns,traditional,79,-0.63,2020-12
Ancient_towns,traditional,77,-0.63,2020-12
Ancient_towns,medieval,75,-0.68,2020-01
Ancient_towns,medieval,76,-0.68,2020-01
Ancient_towns,medieval,79,-0.68,2020-01
Ancient_towns,medieval,76,0.14,2020-02
Ancient_towns,medieval,77,0.14,2020-02
Ancient_towns,medieval,78,0.14,2020-02
Ancient_towns,medieval,77,0.83,2020-03
Ancient_towns,medieval,80,0.83,2020-03
Ancient_towns,medieval,78,0.83,2020-03
Ancient_towns,medieval,60,0.57,2020-04
Ancient_towns,medieval,64,0.57,2020-04
Ancient_towns,medieval,59,0.57,2020-04
Ancient_towns,medieval,70,0.85,2020-05
Ancient_towns,medieval,68,0.85,2020-05
Ancient_towns,medieval,74,0.85,2020-05
Ancient_towns,medieval,62,-0.56,2020-06
Ancient_towns,medieval,64,-0.56,2020-06
Ancient_towns,medieval,62,-0.56,2020-06
Ancient_towns,medieval,81,0.92,2020-07
Ancient_towns,medieval,76,0.92,2020-07
Ancient_towns,medieval,75,0.92,2020-07
Ancient_towns,medieval,74,0.19,2020-08
Ancient_towns,medieval,70,0.19,2020-08
Ancient_towns,medieval,66,0.19,2020-08
Ancient_towns,medieval,68,0.54,2020-09
Ancient_towns,medieval,64,0.54,2020-09
Ancient_towns,medieval,71,0.54,2020-09
Ancient_towns,medieval,66,-0.36,2020-10
Ancient_towns,medieval,69,-0.36,2020-10
Ancient_towns,medieval,69,-0.36,2020-10
Ancient_towns,medieval,70,0.43,2020-11
Ancient_towns,medieval,60,0.43,2020-11
Ancient_towns,medieval,60,0.43,2020-11
Ancient_towns,medieval,70,0.98,2020-12
Ancient_towns,medieval,64,0.98,2020-12
Ancient_towns,medieval,70,0.98,2020-12
Ancient_towns,heritage,70,0.22,2020-01
Ancient_towns,heritage,63,0.22,2020-01
Ancient_towns,heritage,67,0.22,2020-01
Ancient_towns,heritage,65,0.3,2020-02
Ancient_towns,heritage,64,0.3,2020-02
Ancient_towns,heritage,63,0.3,2020-02
Ancient_towns,heritage,66,-0.18,2020-03
Ancient_towns,heritage,60,-0.18,2020-03
Ancient_towns,heritage,59,-0.18,2020-03
Ancient_towns,heritage,68,0.01,2020-04
Ancient_towns,heritage,72,0.01,2020-04
Ancient_towns,heritage,69,0.01,2020-04
Ancient_towns,heritage,67,0.01,2020-05
Ancient_towns,heritage,65,0.01,2020-05
Ancient_towns,heritage,67,0.01,2020-05
Ancient_towns,heritage,56,0.7,2020-06
Ancient_towns,heritage,57,0.7,2020-06
Ancient_towns,heritage,66,0.7,2020-06
Ancient_towns,heritage,58,0.99,2020-07
Ancient_towns,heritage,58,0.99,2020-07
Ancient_towns,heritage,63,0.99,2020-07
Ancient_towns,heritage,53,0.38,2020-08
Ancient_towns,heritage,58,0.38,2020-08
Ancient_towns,heritage,58,0.38,2020-08
Ancient_towns,heritage,67,0.83,2020-09
Ancient_towns,heritage,75,0.83,2020-09
Ancient_towns,heritage,75,0.83,2020-09
Ancient_towns,heritage,55,-0.42,2020-10
Ancient_towns,heritage,55,-0.42,2020-10
Ancient_towns,heritage,57,-0.42,2020-10
Ancient_towns,heritage,60,0.52,2020-11
Ancient_towns,heritage,53,0.52,2020-11
Ancient_towns,heritage,57,0.52,2020-11
Ancient_towns,heritage,64,0.21,2020-12
Ancient_towns,heritage,62,0.21,2020-12
Ancient_towns,heritage,61,0.21,2020-12
Ancient_towns,culture,66,0.26,2020-01
Ancient_towns,culture,73,0.26,2020-01
Ancient_towns,culture,73,0.26,2020-01
Ancient_towns,culture,69,-0.24,2020-02
Ancient_towns,culture,70,-0.24,2020-02
Ancient_towns,culture,64,-0.24,2020-02
Ancient_towns,culture,56,0.21,2020-03
Ancient_towns,culture,57,0.21,2020-03
Ancient_towns,culture,59,0.21,2020-03
Ancient_towns,culture,54,-0.25,2020-04
Ancient_towns,culture,56,-0.25,2020-04
Ancient_towns,culture,48,-0.25,2020-04
Ancient_towns,culture,67,0.01,2020-05
Ancient_towns,culture,60,0.01,2020-05
Ancient_towns,culture,65,0.01,2020-05
Ancient_towns,culture,64,-0.42,2020-06
Ancient_towns,culture,60,-0.42,2020-06
Ancient_towns,culture,62,-0.42,2020-06
Ancient_towns,culture,52,-0.41,2020-07
Ancient_towns,culture,53,-0.41,2020-07
Ancient_towns,culture,57,-0.41,2020-07
Ancient_towns,culture,56,0.14,2020-08
Ancient_towns,culture,60,0.14,2020-08
Ancient_towns,culture,55,0.14,2020-08
Ancient_towns,culture,70,0.59,2020-09
Ancient_towns,culture,72,0.59,2020-09
Ancient_towns,culture,63,0.59,2020-09
Ancient_towns,culture,57,-0.94,2020-10
Ancient_towns,culture,57,-0.94,2020-10
Ancient_towns,culture,64,-0.94,2020-10
Ancient_towns,culture,50,-0.45,2020-11
Ancient_towns,culture,52,-0.45,2020-11
Ancient_towns,culture,51,-0.45,2020-11
Ancient_towns,culture,64,0.16,2020-12
Ancient_towns,culture,64,0.16,2020-12
Ancient_towns,culture,64,0.16,2020-12
Ancient_towns,preservation,70,-0.29,2020-01
Ancient_towns,preservation,73,-0.29,2020-01
Ancient_towns,preservation,49,-0.23,2020-02
Ancient_towns,preservation,53,-0.23,2020-02
Ancient_towns,preservation,58,-0.13,2020-03
Ancient_towns,preservation,58,-0.13,2020-03
Ancient_towns,preservation,59,-0.3,2020-04
Ancient_towns,preservation,59,-0.3,2020-04
Ancient_towns,preservation,57,-0.61,2020-05
Ancient_towns,preservation,47,-0.61,2020-05
Ancient_towns,preservation,62,0.18,2020-06
Ancient_towns,preservation,63,0.18,2020-06
Ancient_towns,preservation,62,-0.97,2020-07
Ancient_towns,preservation,63,-0.97,2020-07
Ancient_towns,preservation,58,-0.1,2020-08
Ancient_towns,preservation,58,-0.1,2020-08
Ancient_towns,preservation,52,-0.88,2020-09
Ancient_towns,preservation,44,-0.88,2020-09
Ancient_towns,preservation,65,0.26,2020-10
Ancient_towns,preservation,65,0.26,2020-10
Ancient_towns,preservation,56,-0.27,2020-11
Ancient_towns,preservation,59,-0.27,2020-11
Ancient_towns,preservation,63,-0.78,2020-12
Ancient_towns,preservation,60,-0.78,2020-12
Ancient_towns,street,50,-0.4,2020-01
Ancient_towns,street,49,-0.4,2020-01
Ancient_towns,street,56,0.05,2020-02
Ancient_towns,street,55,0.05,2020-02
Ancient_towns,street,58,0.48,2020-03
Ancient_towns,street,51,0.48,2020-03
Ancient_towns,street,54,-0.79,2020-04
Ancient_towns,street,59,-0.79,2020-04
Ancient_towns,street,58,-0.73,2020-05
Ancient_towns,street,53,-0.73,2020-05
Ancient_towns,street,58,0.57,2020-06
Ancient_towns,street,63,0.57,2020-06
Ancient_towns,street,67,-0.71,2020-07
Ancient_towns,street,65,-0.71,2020-07
Ancient_towns,street,44,-0.86,2020-08
Ancient_towns,street,42,-0.86,2020-08
Ancient_towns,street,43,0.17,2020-09
Ancient_towns,street,43,0.17,2020-09
Ancient_towns,street,64,0.78,2020-10
Ancient_towns,street,55,0.78,2020-10
Ancient_towns,street,65,-0.88,2020-11
Ancient_towns,street,65,-0.88,2020-11
Ancient_towns,street,51,-0.48,2020-12
Ancient_towns,street,52,-0.48,2020-12
Ancient_towns,authentic,48,0.66,2020-01
Ancient_towns,authentic,44,0.66,2020-01
Ancient_towns,authentic,55,0.39,2020-02
Ancient_towns,authentic,52,0.39,2020-02
Ancient_towns,authentic,58,-0.58,2020-03
Ancient_towns,authentic,54,-0.58,2020-03
Ancient_towns,authentic,57,0.46,2020-04
Ancient_towns,authentic,62,0.46,2020-04
Ancient_towns,authentic,48,0.95,2020-05
Ancient_towns,authentic,47,0.95,2020-05
Ancient_towns,authentic,53,0.51,2020-06
Ancient_towns,authentic,59,0.51,2020-06
Ancient_towns,authentic,45,0.92,2020-07
Ancient_towns,authentic,44,0.92,2020-07
Ancient_towns,authentic,63,-0.6,2020-08
Ancient_towns,authentic,59,-0.6,2020-08
Ancient_towns,authentic,43,0.99,2020-09
Ancient_towns,authentic,43,0.99,2020-09
Ancient_towns,authentic,43,0.76,2020-10
Ancient_towns,authentic,38,0.76,2020-10
Ancient_towns,authentic,49,-0.47,2020-11
Ancient_towns,authentic,55,-0.47,2020-11
Ancient_towns,authentic,50,0.45,2020-12
Ancient_towns,authentic,49,0.45,2020-12
Ancient_towns,architecture,36,0.01,2020-01
Ancient_towns,architecture,39,0.01,2020-01
Ancient_towns,architecture,44,-0.78,2020-02
Ancient_towns,architecture,45,-0.78,2020-02
Ancient_towns,architecture,56,0.07,2020-03
Ancient_towns,architecture,51,0.07,2020-03
Ancient_towns,architecture,43,-0.38,2020-04
Ancient_towns,architecture,40,-0.38,2020-04
Ancient_towns,architecture,58,-0.25,2020-05
Ancient_towns,architecture,49,-0.25,2020-05
Ancient_towns,architecture,53,0.29,2020-06
Ancient_towns,architecture,51,0.29,2020-06
Ancient_towns,architecture,47,-0.65,2020-07
Ancient_towns,architecture,49,-0.65,2020-07
Ancient_towns,architecture,56,-0.47,2020-08
Ancient_towns,architecture,55,-0.47,2020-08
Ancient_towns,architecture,53,0.74,2020-09
Ancient_towns,architecture,53,0.74,2020-09
Ancient_towns,architecture,52,0.18,2020-10
Ancient_towns,architecture,58,0.18,2020-10
Ancient_towns,architecture,44,0.89,2020-11
Ancient_towns,architecture,37,0.89,2020-11
Ancient_towns,architecture,60,-0.49,2020-12
Ancient_towns,architecture,54,-0.49,2020-12
Ancient_towns,old,40,0.72,2020-01
Ancient_towns,old,42,0.72,2020-01
Ancient_towns,old,42,0.74,2020-02
Ancient_towns,old,48,0.74,2020-02
Ancient_towns,old,48,0.88,2020-03
Ancient_towns,old,50,0.88,2020-03
Ancient_towns,old,51,0.79,2020-04
Ancient_towns,old,52,0.79,2020-04
Ancient_towns,old,45,-0.83,2020-05
Ancient_towns,old,51,-0.83,2020-05
Ancient_towns,old,45,-0.45,2020-06
Ancient_towns,old,41,-0.45,2020-06
Ancient_towns,old,57,-0.6,2020-07
Ancient_towns,old,50,-0.6,2020-07
Ancient_towns,old,56,-0.58,2020-08
Ancient_towns,old,61,-0.58,2020-08
Ancient_towns,old,53,-0.11,2020-09
Ancient_towns,old,55,-0.11,2020-09
Ancient_towns,old,36,-0.58,2020-10
Ancient_towns,old,36,-0.58,2020-10
Ancient_towns,old,53,-0.61,2020-11
Ancient_towns,old,50,-0.61,2020-11
Ancient_towns,old,43,-0.7,2020-12
Ancient_towns,old,42,-0.7,2020-12
Ancient_towns,merchant,51,0.62,2020-01
Ancient_towns,merchant,43,0.62,2020-01
Ancient_towns,merchant,58,0.75,2020-02
Ancient_towns,merchant,53,0.75,2020-02
Ancient_towns,merchant,41,-0.55,2020-03
Ancient_towns,merchant,47,-0.55,2020-03
Ancient_towns,merchant,51,0.02,2020-04
Ancient_towns,merchant,56,0.02,2020-04
Ancient_towns,merchant,49,-0.88,2020-05
Ancient_towns,merchant,46,-0.88,2020-05
Ancient_towns,merchant,30,0.31,2020-06
Ancient_towns,merchant,34,0.31,2020-06
Ancient_towns,merchant,51,-0.74,2020-07
Ancient_towns,merchant,54,-0.74,2020-07
Ancient_towns,merchant,41,0.25,2020-08
Ancient_towns,merchant,41,0.25,2020-08
Ancient_towns,merchant,39,-0.86,2020-09
Ancient_towns,merchant,43,-0.86,2020-09
Ancient_towns,merchant,44,-0.38,2020-10
Ancient_towns,merchant,38,-0.38,2020-10
Ancient_towns,merchant,45,0.26,2020-11
Ancient_towns,merchant,46,0.26,2020-11
Ancient_towns,merchant,42,0.38,2020-12
Ancient_towns,merchant,45,0.38,2020-12
Ancient_towns,craftsman,49,0.3,2020-01
Ancient_towns,craftsman,48,0.3,2020-01
Ancient_towns,craftsman,50,0.69,2020-02
Ancient_towns,craftsman,46,0.69,2020-02
Ancient_towns,craftsman,34,0.97,2020-03
Ancient_towns,craftsman,34,0.97,2020-03
Ancient_towns,craftsman,33,0.74,2020-04
Ancient_towns,craftsman,36,0.74,2020-04
Ancient_towns,craftsman,38,0.79,2020-05
Ancient_towns,craftsman,46,0.79,2020-05
Ancient_towns,craftsman,34,0.12,2020-06
Ancient_towns,craftsman,40,0.12,2020-06
Ancient_towns,craftsman,39,0.68,2020-07
Ancient_towns,craftsman,32,0.68,2020-07
Ancient_towns,craftsman,32,-0.15,2020-08
Ancient_towns,craftsman,36,-0.15,2020-08
Ancient_towns,craftsman,46,-0.2,2020-09
Ancient_towns,craftsman,55,-0.2,2020-09
Ancient_towns,craftsman,37,-0.73,2020-10
Ancient_towns,craftsman,44,-0.73,2020-10
Ancient_towns,craftsman,40,0.39,2020-11
Ancient_towns,craftsman,37,0.39,2020-11
Ancient_towns,craftsman,42,0.31,2020-12
Ancient_towns,craftsman,43,0.31,2020-12
Ancient_towns,marketplace,42,-0.26,2020-01
Ancient_towns,marketplace,38,-0.26,2020-01
Ancient_towns,marketplace,45,-0.7,2020-02
Ancient_towns,marketplace,50,-0.7,2020-02
Ancient_towns,marketplace,44,-0.24,2020-03
Ancient_towns,marketplace,45,-0.24,2020-03
Ancient_towns,marketplace,34,-0.55,2020-04
Ancient_towns,marketplace,36,-0.55,2020-04
Ancient_towns,marketplace,41,-0.93,2020-05
Ancient_towns,marketplace,40,-0.93,2020-05
Ancient_towns,marketplace,48,0.54,2020-06
Ancient_towns,marketplace,44,0.54,2020-06
Ancient_towns,marketplace,50,0.46,2020-07
Ancient_towns,marketplace,46,0.46,2020-07
Ancient_towns,marketplace,37,0.3,2020-08
Ancient_towns,marketplace,45,0.3,2020-08
Ancient_towns,marketplace,54,-0.47,2020-09
Ancient_towns,marketplace,50,-0.47,2020-09
Ancient_towns,marketplace,47,-0.85,2020-10
Ancient_towns,marketplace,42,-0.85,2020-10
Ancient_towns,marketplace,54,-0.39,2020-11
Ancient_towns,marketplace,53,-0.39,2020-11
Ancient_towns,marketplace,34,0.62,2020-12
Ancient_towns,marketplace,28,0.62,2020-12
Ancient_towns,dwelling,49,0.73,2020-01
Ancient_towns,dwelling,48,-0.35,2020-02
Ancient_towns,dwelling,35,-0.63,2020-03
Ancient_towns,dwelling,30,-0.69,2020-04
Ancient_towns,dwelling,43,0.25,2020-05
Ancient_towns,dwelling,52,-0.35,2020-06
Ancient_towns,dwelling,36,-0.74,2020-07
Ancient_towns,dwelling,47,0.09,2020-08
Ancient_towns,dwelling,39,0.78,2020-09
Ancient_towns,dwelling,46,-0.08,2020-10
Ancient_towns,dwelling,35,-0.57,2020-11
Ancient_towns,dwelling,44,0.39,2020-12
Ancient_towns,stone,27,-0.62,2020-01
Ancient_towns,stone,29,-0.91,2020-02
Ancient_towns,stone,30,-0.01,2020-03
Ancient_towns,stone,36,0.71,2020-04
Ancient_towns,stone,23,0.52,2020-05
Ancient_towns,stone,26,-0.09,2020-06
Ancient_towns,stone,42,-0.79,2020-07
Ancient_towns,stone,23,-0.73,2020-08
Ancient_towns,stone,48,-0.77,2020-09
Ancient_towns,stone,32,0.92,2020-10
Ancient_towns,stone,35,0.35,2020-11
Ancient_towns,stone,42,-0.99,2020-12
Ancient_towns,ancestral,36,-0.18,2020-01
Ancient_towns,ancestral,33,-0.95,2020-02
Ancient_towns,ancestral,35,0.39,2020-03
Ancient_towns,ancestral,33,0.12,2020-04
Ancient_towns,ancestral,30,-0.56,2020-05
Ancient_towns,ancestral,38,-0.27,2020-06
Ancient_towns,ancestral,29,-0.34,2020-07
Ancient_towns,ancestral,38,-0.83,2020-08
Ancient_towns,ancestral,31,0.83,2020-09
Ancient_towns,ancestral,22,0.4,2020-10
Ancient_towns,ancestral,38,0.05,2020-11
Ancient_towns,ancestral,43,0.8,2020-12
Ancient_towns,unchanged,32,0.02,2020-01
Ancient_towns,unchanged,29,-0.9,2020-02
Ancient_towns,unchanged,28,0.19,2020-03
Ancient_towns,unchanged,36,0.09,2020-04
Ancient_towns,unchanged,24,-0.52,2020-05
Ancient_towns,unchanged,35,-0.09,2020-06
Ancient_towns,unchanged,41,0.91,2020-07
Ancient_towns,unchanged,35,-0.7,2020-08
Ancient_towns,unchanged,23,0.82,2020-09
Ancient_towns,unchanged,25,0.27,2020-10
Ancient_towns,unchanged,24,0.08,2020-11
Ancient_towns,unchanged,22,0.48,2020-12
Ancient_towns,legacy,24,-0.23,2020-01
Ancient_towns,legacy,33,-0.11,2020-02
Ancient_towns,legacy,30,0.37,2020-03
Ancient_towns,legacy,33,-0.55,2020-04
Ancient_towns,legacy,34,-0.39,2020-05
Ancient_towns,legacy,32,0.5,2020-06
Ancient_towns,legacy,14,-0.44,2020-07
Ancient_towns,legacy,26,0.93,2020-08
Ancient_towns,legacy,18,-0.56,2020-09
Ancient_towns,legacy,21,-0.51,2020-10
Ancient_towns,legacy,25,-0.76,2020-11
Ancient_towns,legacy,27,0.66,2020-12
Ancient_towns,ancient,20,-0.77,2020-01
Ancient_towns,ancient,15,-0.39,2020-02
Ancient_towns,ancient,22,-0.67,2020-03
Ancient_towns,ancient,29,-0.4,2020-04
Ancient_towns,ancient,32,0.69,2020-05
Ancient_towns,ancient,28,-0.74,2020-06
Ancient_towns,ancient,22,0.31,2020-07
Ancient_towns,ancient,19,-0.94,2020-08
Ancient_towns,ancient,29,-0.16,2020-09
Ancient_towns,ancient,37,-0.34,2020-10
Ancient_towns,ancient,22,-0.04,2020-11
Ancient_towns,ancient,18,0.08,2020-12
