Location,Theme,Word,Frequency,Sentiment,Month
Yoyogi Park,Atmospheres,relaxing,49,0.05,2020-08
Yoyogi Park,Atmospheres,relaxing,42,0.05,2020-08
Yoyogi Park,Atmospheres,relaxing,45,-0.39,2020-09
Yoyogi Park,Atmospheres,relaxing,48,-0.39,2020-09
Yoyogi Park,Atmospheres,relaxing,45,-0.63,2020-10
Yoyogi Park,Atmospheres,relaxing,52,-0.63,2020-10
Yoyogi Park,Atmospheres,relaxing,44,0.05,2020-11
Yoyogi Park,Atmospheres,relaxing,43,0.05,2020-11
Yoyogi Park,Atmospheres,relaxing,42,-0.1,2020-12
Yoyogi Park,Atmospheres,relaxing,50,-0.1,2020-12
Yoyogi Park,Atmospheres,cozy,48,-0.64,2020-01
Yoyogi Park,Atmospheres,cozy,42,-0.64,2020-01
Yoyogi Park,Atmospheres,cozy,49,-0.81,2020-02
Yoyogi Park,Atmospheres,cozy,39,-0.81,2020-02
Yoyogi Park,Atmospheres,cozy,41,-0.33,2020-03
Yoyogi Park,Atmospheres,cozy,47,-0.33,2020-03
Yoyogi Park,Atmospheres,cozy,48,0.7,2020-04
Yoyogi Park,Atmospheres,cozy,48,0.7,2020-04
Yoyogi Park,Atmospheres,cozy,43,-0.28,2020-05
Yoyogi Park,Atmospheres,cozy,41,-0.28,2020-05
Yoyogi Park,Atmospheres,cozy,34,0.53,2020-06
Yoyogi Park,Atmospheres,cozy,40,0.53,2020-06
Yoyogi Park,Atmospheres,cozy,47,0.44,2020-07
Yoyogi Park,Atmospheres,cozy,47,0.44,2020-07
Yoyogi Park,Atmospheres,cozy,47,-0.84,2020-08
Yoyogi Park,Atmospheres,cozy,49,-0.84,2020-08
Yoyogi Park,Atmospheres,cozy,42,0.84,2020-09
Yoyogi Park,Atmospheres,cozy,50,0.84,2020-09
Yoyogi Park,Atmospheres,cozy,49,-1.0,2020-10
Yoyogi Park,Atmospheres,cozy,51,-1.0,2020-10
Yoyogi Park,Atmospheres,cozy,47,0.17,2020-11
Yoyogi Park,Atmospheres,cozy,42,0.17,2020-11
Yoyogi Park,Atmospheres,cozy,30,0.02,2020-12
Yoyogi Park,Atmospheres,cozy,32,0.02,2020-12
Yoyogi Park,Atmospheres,elegant,41,-0.09,2020-01
Yoyogi Park,Atmospheres,elegant,34,0.36,2020-02
Yoyogi Park,Atmospheres,elegant,46,0.31,2020-03
Yoyogi Park,Atmospheres,elegant,44,-0.71,2020-04
Yoyogi Park,Atmospheres,elegant,45,0.38,2020-05
Yoyogi Park,Atmospheres,elegant,37,-0.93,2020-06
Yoyogi Park,Atmospheres,elegant,27,-0.94,2020-07
Yoyogi Park,Atmospheres,elegant,35,0.27,2020-08
Yoyogi Park,Atmospheres,elegant,43,-0.45,2020-09
Yoyogi Park,Atmospheres,elegant,43,0.02,2020-10
Yoyogi Park,Atmospheres,elegant,33,-0.18,2020-11
Yoyogi Park,Atmospheres,elegant,38,0.07,2020-12
Yoyogi Park,Atmospheres,modern,29,-0.49,2020-01
Yoyogi Park,Atmospheres,modern,43,0.61,2020-02
Yoyogi Park,Atmospheres,modern,36,-0.51,2020-03
Yoyogi Park,Atmospheres,modern,27,-0.81,2020-04
Yoyogi Park,Atmospheres,modern,34,0.39,2020-05
Yoyogi Park,Atmospheres,modern,23,0.75,2020-06
Yoyogi Park,Atmospheres,modern,42,-0.15,2020-07
Yoyogi Park,Atmospheres,modern,33,-0.05,2020-08
Yoyogi Park,Atmospheres,modern,34,0.26,2020-09
Yoyogi Park,Atmospheres,modern,38,0.51,2020-10
Yoyogi Park,Atmospheres,modern,40,-0.2,2020-11
Yoyogi Park,Atmospheres,modern,33,0.45,2020-12
Yoyogi Park,Atmospheres,historic,29,0.13,2020-01
Yoyogi Park,Atmospheres,historic,38,-0.76,2020-02
Yoyogi Park,Atmospheres,historic,27,-0.75,2020-03
Yoyogi Park,Atmospheres,historic,32,0.54,2020-04
Yoyogi Park,Atmospheres,historic,41,0.31,2020-05
Yoyogi Park,Atmospheres,historic,34,-0.94,2020-06
Yoyogi Park,Atmospheres,historic,40,-0.86,2020-07
Yoyogi Park,Atmospheres,historic,38,0.47,2020-08
Yoyogi Park,Atmospheres,historic,35,-0.63,2020-09
Yoyogi Park,Atmospheres,historic,32,-0.2,2020-10
Yoyogi Park,Atmospheres,historic,23,-0.82,2020-11
Yoyogi Park,Atmospheres,historic,42,0.71,2020-12
Yoyogi Park,Atmospheres,romantic,23,0.68,2020-01
Yoyogi Park,Atmospheres,romantic,34,-0.73,2020-02
Yoyogi Park,Atmospheres,romantic,38,-0.3,2020-03
Yoyogi Park,Atmospheres,romantic,19,-0.63,2020-04
Yoyogi Park,Atmospheres,romantic,34,0.11,2020-05
Yoyogi Park,Atmospheres,romantic,28,-0.34,2020-06
Yoyogi Park,Atmospheres,romantic,23,0.23,2020-07
Yoyogi Park,Atmospheres,romantic,30,-0.94,2020-08
Yoyogi Park,Atmospheres,romantic,23,0.57,2020-09
Yoyogi Park,Atmospheres,romantic,30,0.23,2020-10
Yoyogi Park,Atmospheres,romantic,24,0.31,2020-11
Yoyogi Park,Atmospheres,romantic,38,-0.56,2020-12
Yoyogi Park,Atmospheres,bustling,38,0.46,2020-01
Yoyogi Park,Atmospheres,bustling,21,0.89,2020-02
Yoyogi Park,Atmospheres,bustling,14,0.77,2020-03
Yoyogi Park,Atmospheres,bustling,16,-0.24,2020-04
Yoyogi Park,Atmospheres,bustling,34,-0.22,2020-05
Yoyogi Park,Atmospheres,bustling,25,-0.48,2020-06
Yoyogi Park,Atmospheres,bustling,22,0.66,2020-07
Yoyogi Park,Atmospheres,bustling,29,-0.12,2020-08
Yoyogi Park,Atmospheres,bustling,20,0.28,2020-09
Yoyogi Park,Atmospheres,bustling,40,0.81,2020-10
Yoyogi Park,Atmospheres,bustling,34,-0.64,2020-11
Yoyogi Park,Atmospheres,bustling,29,-0.52,2020-12
Yoyogi Park,Atmospheres,serene,33,-0.25,2020-01
Yoyogi Park,Atmospheres,serene,34,0.39,2020-02
Yoyogi Park,Atmospheres,serene,32,-0.78,2020-03
Yoyogi Park,Atmospheres,serene,23,0.81,2020-04
Yoyogi Park,Atmospheres,serene,13,0.33,2020-05
Yoyogi Park,Atmospheres,serene,34,-0.43,2020-06
Yoyogi Park,Atmospheres,serene,28,-0.78,2020-07
Yoyogi Park,Atmospheres,serene,14,-0.13,2020-08
Yoyogi Park,Atmospheres,serene,29,0.21,2020-09
Yoyogi Park,Atmospheres,serene,16,0.01,2020-10
Yoyogi Park,Atmospheres,serene,27,0.1,2020-11
Yoyogi Park,Atmospheres,serene,16,0.34,2020-12
Yoyogi Park,Atmospheres,vibrant,10,0.67,2020-01
Yoyogi Park,Atmospheres,vibrant,31,-0.9,2020-02
Yoyogi Park,Atmospheres,vibrant,12,-0.59,2020-03
Yoyogi Park,Atmospheres,vibrant,24,-0.63,2020-04
Yoyogi Park,Atmospheres,vibrant,33,0.33,2020-05
Yoyogi Park,Atmospheres,vibrant,28,-0.65,2020-06
Yoyogi Park,Atmospheres,vibrant,12,-0.8,2020-07
Yoyogi Park,Atmospheres,vibrant,16,-0.06,2020-08
Yoyogi Park,Atmospheres,vibrant,31,0.7,2020-09
Yoyogi Park,Atmospheres,vibrant,27,-0.15,2020-10
Yoyogi Park,Atmospheres,vibrant,25,0.47,2020-11
Yoyogi Park,Atmospheres,vibrant,16,0.75,2020-12
Yoyogi Park,Atmospheres,intimate,25,-0.99,2020-01
Yoyogi Park,Atmospheres,intimate,15,-0.8,2020-02
Yoyogi Park,Atmospheres,intimate,22,0.77,2020-03
Yoyogi Park,Atmospheres,intimate,28,0.26,2020-04
Yoyogi Park,Atmospheres,intimate,25,-0.83,2020-05
Yoyogi Park,Atmospheres,intimate,10,-0.28,2020-06
Yoyogi Park,Atmospheres,intimate,25,0.86,2020-07
Yoyogi Park,Atmospheres,intimate,8,0.39,2020-08
Yoyogi Park,Atmospheres,intimate,14,-0.47,2020-09
Yoyogi Park,Atmospheres,intimate,12,0.79,2020-10
Yoyogi Park,Atmospheres,intimate,27,-0.88,2020-11
Yoyogi Park,Atmospheres,intimate,20,-0.03,2020-12
Yoyogi Park,Atmospheres,welcoming,10,-0.44,2020-01
Yoyogi Park,Atmospheres,welcoming,14,0.82,2020-02
Yoyogi Park,Atmospheres,welcoming,18,-0.02,2020-03
Yoyogi Park,Atmospheres,welcoming,16,-0.04,2020-04
Yoyogi Park,Atmospheres,welcoming,10,-0.3,2020-05
Yoyogi Park,Atmospheres,welcoming,20,0.87,2020-06
Yoyogi Park,Atmospheres,welcoming,22,-0.84,2020-07
Yoyogi Park,Atmospheres,welcoming,18,-0.95,2020-08
Yoyogi Park,Atmospheres,welcoming,11,0.35,2020-09
Yoyogi Park,Atmospheres,welcoming,23,0.22,2020-10
Yoyogi Park,Atmospheres,welcoming,21,-0.64,2020-11
Yoyogi Park,Atmospheres,welcoming,12,-0.18,2020-12
Yoyogi Park,Atmospheres,friendly,19,-0.52,2020-01
Yoyogi Park,Atmospheres,friendly,17,-0.24,2020-02
Yoyogi Park,Atmospheres,friendly,16,-0.91,2020-03
Yoyogi Park,Atmospheres,friendly,7,0.84,2020-04
Yoyogi Park,Atmospheres,friendly,12,-0.44,2020-05
Yoyogi Park,Atmospheres,friendly,12,-0.54,2020-06
Yoyogi Park,Atmospheres,friendly,18,0.39,2020-07
Yoyogi Park,Atmospheres,friendly,10,-0.68,2020-08
Yoyogi Park,Atmospheres,friendly,9,-0.85,2020-09
Yoyogi Park,Atmospheres,friendly,18,-0.6,2020-10
Yoyogi Park,Atmospheres,friendly,18,0.07,2020-11
Yoyogi Park,Atmospheres,friendly,22,-0.73,2020-12
Yoyogi Park,Atmospheres,warm,23,0.18,2020-01
Yoyogi Park,Atmospheres,warm,12,-0.31,2020-02
Yoyogi Park,Atmospheres,warm,26,0.69,2020-03
Yoyogi Park,Atmospheres,warm,15,-0.85,2020-04
Yoyogi Park,Atmospheres,warm,22,-0.79,2020-05
Yoyogi Park,Atmospheres,warm,5,0.01,2020-06
Yoyogi Park,Atmospheres,warm,8,-0.34,2020-07
Yoyogi Park,Atmospheres,warm,3,0.89,2020-08
Yoyogi Park,Atmospheres,warm,17,0.12,2020-09
Yoyogi Park,Atmospheres,warm,20,0.13,2020-10
Yoyogi Park,Atmospheres,warm,9,0.74,2020-11
Yoyogi Park,Atmospheres,warm,26,0.97,2020-12
Yoyogi Park,Atmospheres,sophisticated,9,0.55,2020-01
Yoyogi Park,Atmospheres,sophisticated,10,-0.47,2020-02
Yoyogi Park,Atmospheres,sophisticated,4,0.45,2020-03
Yoyogi Park,Atmospheres,sophisticated,11,-0.05,2020-04
Yoyogi Park,Atmospheres,sophisticated,9,0.89,2020-05
Yoyogi Park,Atmospheres,sophisticated,3,-0.36,2020-06
Yoyogi Park,Atmospheres,sophisticated,9,0.6,2020-07
Yoyogi Park,Atmospheres,sophisticated,11,-0.53,2020-08
Yoyogi Park,Atmospheres,sophisticated,11,0.15,2020-09
Yoyogi Park,Atmospheres,sophisticated,9,-0.51,2020-10
Yoyogi Park,Atmospheres,sophisticated,3,-0.23,2020-11
Yoyogi Park,Atmospheres,sophisticated,6,-0.88,2020-12
Yoyogi Park,Atmospheres,charming,3,-0.71,2020-01
Yoyogi Park,Atmospheres,charming,2,0.5,2020-03
Yoyogi Park,Atmospheres,charming,18,-0.36,2020-04
Yoyogi Park,Atmospheres,charming,1,0.51,2020-06
Yoyogi Park,Atmospheres,charming,19,0.46,2020-07
Yoyogi Park,Atmospheres,charming,4,0.85,2020-08
Yoyogi Park,Atmospheres,charming,7,-0.12,2020-09
Yoyogi Park,Atmospheres,charming,10,0.84,2020-10
Yoyogi Park,Atmospheres,charming,16,0.96,2020-11
Yoyogi Park,Atmospheres,atmosphere,56,-0.14,2020-01
Yoyogi Park,Atmospheres,atmosphere,54,-0.14,2020-01
Yoyogi Park,Atmospheres,atmosphere,36,0.17,2020-02
Yoyogi Park,Atmospheres,atmosphere,37,0.17,2020-02
Yoyogi Park,Atmospheres,atmosphere,40,-0.08,2020-03
Yoyogi Park,Atmospheres,atmosphere,44,-0.08,2020-03
Yoyogi Park,Atmospheres,atmosphere,45,-0.94,2020-04
Yoyogi Park,Atmospheres,atmosphere,47,-0.94,2020-04
Yoyogi Park,Atmospheres,atmosphere,34,0.5,2020-05
Yoyogi Park,Atmospheres,atmosphere,40,0.5,2020-05
Yoyogi Park,Atmospheres,atmosphere,30,0.37,2020-06
Yoyogi Park,Atmospheres,atmosphere,34,0.37,2020-06
Yoyogi Park,Atmospheres,atmosphere,35,0.93,2020-07
Yoyogi Park,Atmospheres,atmosphere,32,0.93,2020-07
Yoyogi Park,Atmospheres,atmosphere,43,-0.65,2020-08
Yoyogi Park,Atmospheres,atmosphere,34,-0.65,2020-08
Yoyogi Park,Atmospheres,atmosphere,33,-0.96,2020-09
Yoyogi Park,Atmospheres,atmosphere,35,-0.96,2020-09
Yoyogi Park,Atmospheres,atmosphere,42,0.47,2020-10
Yoyogi Park,Atmospheres,atmosphere,42,0.47,2020-10
Yoyogi Park,Atmospheres,atmosphere,58,0.39,2020-11
Yoyogi Park,Atmospheres,atmosphere,55,0.39,2020-11
Yoyogi Park,Atmospheres,atmosphere,45,0.95,2020-12
Yoyogi Park,Atmospheres,atmosphere,51,0.95,2020-12
Yoyogi Park,Atmospheres,mood,48,-0.2,2020-01
Yoyogi Park,Atmospheres,mood,47,-0.2,2020-01
Yoyogi Park,Atmospheres,mood,36,-0.09,2020-02
Yoyogi Park,Atmospheres,mood,41,-0.09,2020-02
Yoyogi Park,Atmospheres,mood,47,0.68,2020-03
Yoyogi Park,Atmospheres,mood,48,0.68,2020-03
Yoyogi Park,Atmospheres,mood,50,0.64,2020-04
Yoyogi Park,Atmospheres,mood,45,0.64,2020-04
Yoyogi Park,Atmospheres,mood,42,-0.07,2020-05
Yoyogi Park,Atmospheres,mood,44,-0.07,2020-05
Yoyogi Park,Atmospheres,mood,56,-0.82,2020-06
Yoyogi Park,Atmospheres,mood,54,-0.82,2020-06
Yoyogi Park,Atmospheres,mood,44,-0.24,2020-07
Yoyogi Park,Atmospheres,mood,42,-0.24,2020-07
Yoyogi Park,Atmospheres,mood,53,0.44,2020-08
Yoyogi Park,Atmospheres,mood,51,0.44,2020-08
Yoyogi Park,Atmospheres,mood,38,0.16,2020-09
Yoyogi Park,Atmospheres,mood,37,0.16,2020-09
Yoyogi Park,Atmospheres,mood,41,-0.81,2020-10
Yoyogi Park,Atmospheres,mood,35,-0.81,2020-10
Yoyogi Park,Atmospheres,mood,34,0.29,2020-11
Yoyogi Park,Atmospheres,mood,40,0.29,2020-11
Yoyogi Park,Atmospheres,mood,50,0.3,2020-12
Yoyogi Park,Atmospheres,mood,46,0.3,2020-12
Yoyogi Park,Atmospheres,vibe,47,0.38,2020-01
Yoyogi Park,Atmospheres,vibe,47,0.38,2020-01
Yoyogi Park,Atmospheres,vibe,38,-0.16,2020-02
Yoyogi Park,Atmospheres,vibe,30,-0.16,2020-02
Yoyogi Park,Atmospheres,vibe,37,0.43,2020-03
Yoyogi Park,Atmospheres,vibe,37,0.43,2020-03
Yoyogi Park,Atmospheres,vibe,25,0.07,2020-04
Yoyogi Park,Atmospheres,vibe,28,0.07,2020-04
Yoyogi Park,Atmospheres,vibe,38,-0.75,2020-05
Yoyogi Park,Atmospheres,vibe,32,-0.75,2020-05
Yoyogi Park,Atmospheres,vibe,27,0.67,2020-06
Yoyogi Park,Atmospheres,vibe,28,0.67,2020-06
Yoyogi Park,Atmospheres,vibe,48,-0.39,2020-07
Yoyogi Park,Atmospheres,vibe,54,-0.39,2020-07
Yoyogi Park,Atmospheres,vibe,40,-0.15,2020-08
Yoyogi Park,Atmospheres,vibe,47,-0.15,2020-08
Yoyogi Park,Atmospheres,vibe,50,0.66,2020-09
Yoyogi Park,Atmospheres,vibe,46,0.66,2020-09
Yoyogi Park,Atmospheres,vibe,39,-0.97,2020-10
Yoyogi Park,Atmospheres,vibe,33,-0.97,2020-10
Yoyogi Park,Atmospheres,vibe,55,-0.66,2020-11
Yoyogi Park,Atmospheres,vibe,48,-0.66,2020-11
Yoyogi Park,Atmospheres,vibe,37,-0.95,2020-12
Yoyogi Park,Atmospheres,vibe,35,-0.95,2020-12
Yoyogi Park,Atmospheres,environment,35,0.93,2020-01
Yoyogi Park,Atmospheres,environment,27,0.64,2020-02
Yoyogi Park,Atmospheres,environment,29,0.45,2020-03
Yoyogi Park,Atmospheres,environment,47,-0.36,2020-04
Yoyogi Park,Atmospheres,environment,38,-0.13,2020-05
Yoyogi Park,Atmospheres,environment,32,0.39,2020-06
Yoyogi Park,Atmospheres,environment,43,0.99,2020-07
Yoyogi Park,Atmospheres,environment,38,0.06,2020-08
Yoyogi Park,Atmospheres,environment,37,-0.13,2020-09
Yoyogi Park,Atmospheres,environment,31,-0.38,2020-10
Yoyogi Park,Atmospheres,environment,31,-0.32,2020-11
Yoyogi Park,Atmospheres,environment,43,-0.2,2020-12
Yoyogi Park,Atmospheres,setting,38,0.42,2020-01
Yoyogi Park,Atmospheres,setting,32,-0.29,2020-02
Yoyogi Park,Atmospheres,setting,36,0.81,2020-03
Yoyogi Park,Atmospheres,setting,38,0.36,2020-04
Yoyogi Park,Atmospheres,setting,24,-0.61,2020-05
Yoyogi Park,Atmospheres,setting,33,-0.57,2020-06
Yoyogi Park,Atmospheres,setting,44,-0.17,2020-07
Yoyogi Park,Atmospheres,setting,45,-0.85,2020-08
Yoyogi Park,Atmospheres,setting,47,0.54,2020-09
Yoyogi Park,Atmospheres,setting,39,-0.77,2020-10
Yoyogi Park,Atmospheres,setting,33,-0.52,2020-11
Yoyogi Park,Atmospheres,setting,37,0.48,2020-12
Yoyogi Park,Atmospheres,ambience,39,0.04,2020-01
Yoyogi Park,Atmospheres,ambience,36,-0.26,2020-02
Yoyogi Park,Atmospheres,ambience,36,-0.67,2020-03
Yoyogi Park,Atmospheres,ambience,23,0.91,2020-04
Yoyogi Park,Atmospheres,ambience,40,0.45,2020-05
Yoyogi Park,Atmospheres,ambience,35,0.93,2020-06
Yoyogi Park,Atmospheres,ambience,28,0.34,2020-07
Yoyogi Park,Atmospheres,ambience,44,-0.54,2020-08
Yoyogi Park,Atmospheres,ambience,24,-0.37,2020-09
Yoyogi Park,Atmospheres,ambience,25,-0.18,2020-10
Yoyogi Park,Atmospheres,ambience,29,-0.21,2020-11
Yoyogi Park,Atmospheres,ambience,26,0.11,2020-12
Yoyogi Park,Atmospheres,character,25,0.73,2020-01
Yoyogi Park,Atmospheres,character,32,-0.94,2020-02
Yoyogi Park,Atmospheres,character,36,0.62,2020-03
Yoyogi Park,Atmospheres,character,40,-0.22,2020-04
Yoyogi Park,Atmospheres,character,32,-0.01,2020-05
Yoyogi Park,Atmospheres,character,28,0.13,2020-06
Yoyogi Park,Atmospheres,character,41,0.67,2020-07
Yoyogi Park,Atmospheres,character,34,0.68,2020-08
Yoyogi Park,Atmospheres,character,42,-0.02,2020-09
Yoyogi Park,Atmospheres,character,34,-0.79,2020-10
Yoyogi Park,Atmospheres,character,44,-0.61,2020-11
Yoyogi Park,Atmospheres,character,28,-0.79,2020-12
Yoyogi Park,Atmospheres,energy,26,-0.99,2020-01
Yoyogi Park,Atmospheres,energy,17,-0.58,2020-02
Yoyogi Park,Atmospheres,energy,21,-0.55,2020-03
Yoyogi Park,Atmospheres,energy,31,0.3,2020-04
Yoyogi Park,Atmospheres,energy,41,-0.66,2020-05
Yoyogi Park,Atmospheres,energy,17,0.89,2020-06
Yoyogi Park,Atmospheres,energy,19,-0.55,2020-07
Yoyogi Park,Atmospheres,energy,28,-0.19,2020-08
Yoyogi Park,Atmospheres,energy,21,-0.57,2020-09
Yoyogi Park,Atmospheres,energy,37,-0.6,2020-10
Yoyogi Park,Atmospheres,energy,21,0.03,2020-11
Yoyogi Park,Atmospheres,energy,24,0.3,2020-12
Yoyogi Park,Atmospheres,feeling,31,0.64,2020-01
Yoyogi Park,Atmospheres,feeling,21,-0.09,2020-02
Yoyogi Park,Atmospheres,feeling,24,0.83,2020-03
Yoyogi Park,Atmospheres,feeling,22,-0.42,2020-04
Yoyogi Park,Atmospheres,feeling,34,0.88,2020-05
Yoyogi Park,Atmospheres,feeling,15,-0.63,2020-06
Yoyogi Park,Atmospheres,feeling,28,0.77,2020-07
Yoyogi Park,Atmospheres,feeling,24,0.8,2020-08
Yoyogi Park,Atmospheres,feeling,23,-0.71,2020-09
Yoyogi Park,Atmospheres,feeling,24,-0.61,2020-10
Yoyogi Park,Atmospheres,feeling,20,-0.41,2020-11
Yoyogi Park,Atmospheres,feeling,24,0.03,2020-12
Yoyogi Park,Atmospheres,aura,15,-0.11,2020-01
Yoyogi Park,Atmospheres,aura,22,0.14,2020-02
Yoyogi Park,Atmospheres,aura,32,0.51,2020-03
Yoyogi Park,Atmospheres,aura,20,0.59,2020-04
Yoyogi Park,Atmospheres,aura,16,0.55,2020-05
Yoyogi Park,Atmospheres,aura,19,-0.24,2020-06
Yoyogi Park,Atmospheres,aura,32,0.26,2020-07
Yoyogi Park,Atmospheres,aura,30,-0.97,2020-08
Yoyogi Park,Atmospheres,aura,18,-0.63,2020-09
Yoyogi Park,Atmospheres,aura,21,-0.75,2020-10
Yoyogi Park,Atmospheres,aura,27,0.68,2020-11
Yoyogi Park,Atmospheres,aura,32,0.76,2020-12
Yoyogi Park,Atmospheres,spacious,8,0.03,2020-01
Yoyogi Park,Atmospheres,spacious,31,-0.76,2020-02
Yoyogi Park,Atmospheres,spacious,17,-0.72,2020-03
Yoyogi Park,Atmospheres,spacious,29,-0.48,2020-04
Yoyogi Park,Atmospheres,spacious,18,-0.36,2020-05
Yoyogi Park,Atmospheres,spacious,19,0.93,2020-06
Yoyogi Park,Atmospheres,spacious,17,-0.91,2020-07
Yoyogi Park,Atmospheres,spacious,9,0.43,2020-08
Yoyogi Park,Atmospheres,spacious,24,0.03,2020-09
Yoyogi Park,Atmospheres,spacious,26,-0.67,2020-10
Yoyogi Park,Atmospheres,spacious,17,-0.32,2020-11
Yoyogi Park,Atmospheres,spacious,13,-0.29,2020-12
Yoyogi Park,Atmospheres,comfortable,25,0.06,2020-01
Yoyogi Park,Atmospheres,comfortable,32,0.42,2020-02
Yoyogi Park,Atmospheres,comfortable,23,0.84,2020-03
Yoyogi Park,Atmospheres,comfortable,26,-0.29,2020-04
Yoyogi Park,Atmospheres,comfortable,16,-0.1,2020-05
Yoyogi Park,Atmospheres,comfortable,21,0.28,2020-06
Yoyogi Park,Atmospheres,comfortable,23,0.33,2020-07
Yoyogi Park,Atmospheres,comfortable,10,-0.02,2020-08
Yoyogi Park,Atmospheres,comfortable,15,-0.96,2020-09
Yoyogi Park,Atmospheres,comfortable,21,0.9,2020-10
Yoyogi Park,Atmospheres,comfortable,17,-0.31,2020-11
Yoyogi Park,Atmospheres,comfortable,21,-0.29,2020-12
Yoyogi Park,Atmospheres,luxurious,16,-0.65,2020-01
Yoyogi Park,Atmospheres,luxurious,22,-0.55,2020-02
Yoyogi Park,Atmospheres,luxurious,22,-0.39,2020-03
Yoyogi Park,Atmospheres,luxurious,9,-0.27,2020-04
Yoyogi Park,Atmospheres,luxurious,22,-0.1,2020-05
Yoyogi Park,Atmospheres,luxurious,9,0.9,2020-06
Yoyogi Park,Atmospheres,luxurious,20,0.4,2020-07
Yoyogi Park,Atmospheres,luxurious,9,0.97,2020-08
Yoyogi Park,Atmospheres,luxurious,14,-0.78,2020-09
Yoyogi Park,Atmospheres,luxurious,10,-0.72,2020-10
Yoyogi Park,Atmospheres,luxurious,22,0.36,2020-11
Yoyogi Park,Atmospheres,luxurious,2,0.71,2020-12
Yoyogi Park,Atmospheres,traditional,9,0.34,2020-01
Yoyogi Park,Atmospheres,traditional,13,0.48,2020-02
Yoyogi Park,Atmospheres,traditional,20,-0.48,2020-03
Yoyogi Park,Atmospheres,traditional,14,0.67,2020-04
Yoyogi Park,Atmospheres,traditional,11,0.39,2020-05
Yoyogi Park,Atmospheres,traditional,1,0.08,2020-06
Yoyogi Park,Atmospheres,traditional,23,-0.7,2020-07
Yoyogi Park,Atmospheres,traditional,26,-0.77,2020-08
Yoyogi Park,Atmospheres,traditional,14,0.95,2020-09
Yoyogi Park,Atmospheres,traditional,14,0.2,2020-10
Yoyogi Park,Atmospheres,traditional,11,-0.97,2020-11
Yoyogi Park,Atmospheres,traditional,4,-0.21,2020-12
Yoyogi Park,Atmospheres,authentic,5,0.16,2020-01
Yoyogi Park,Atmospheres,authentic,2,-0.08,2020-02
Yoyogi Park,Atmospheres,authentic,20,0.53,2020-03
Yoyogi Park,Atmospheres,authentic,22,-0.63,2020-04
Yoyogi Park,Atmospheres,authentic,15,-0.54,2020-05
Yoyogi Park,Atmospheres,authentic,14,-0.89,2020-06
Yoyogi Park,Atmospheres,authentic,9,-0.87,2020-07
Yoyogi Park,Atmospheres,authentic,5,0.6,2020-08
Yoyogi Park,Atmospheres,authentic,23,0.66,2020-09
Yoyogi Park,Atmospheres,authentic,8,-0.72,2020-10
Yoyogi Park,Atmospheres,authentic,12,-0.73,2020-11
Yoyogi Park,Atmospheres,authentic,16,0.0,2020-12
Yoyogi Park,Services,staff,70,-0.64,2020-01
Yoyogi Park,Services,staff,72,-0.64,2020-01
Yoyogi Park,Services,staff,62,-0.64,2020-01
Yoyogi Park,Services,staff,67,-0.27,2020-02
Yoyogi Park,Services,staff,58,-0.27,2020-02
Yoyogi Park,Services,staff,61,-0.27,2020-02
Yoyogi Park,Services,staff,58,-0.13,2020-03
Yoyogi Park,Services,staff,60,-0.13,2020-03
Yoyogi Park,Services,staff,59,-0.13,2020-03
Yoyogi Park,Services,staff,73,-0.6,2020-04
Yoyogi Park,Services,staff,74,-0.6,2020-04
Yoyogi Park,Services,staff,75,-0.6,2020-04
Yoyogi Park,Services,staff,59,-0.39,2020-05
Yoyogi Park,Services,staff,58,-0.39,2020-05
Yoyogi Park,Services,staff,56,-0.39,2020-05
Yoyogi Park,Services,staff,58,-0.54,2020-06
Yoyogi Park,Services,staff,56,-0.54,2020-06
Yoyogi Park,Services,staff,59,-0.54,2020-06
Yoyogi Park,Services,staff,60,0.6,2020-07
Yoyogi Park,Services,staff,54,0.6,2020-07
Yoyogi Park,Services,staff,59,0.6,2020-07
Yoyogi Park,Services,staff,54,0.72,2020-08
Yoyogi Park,Services,staff,55,0.72,2020-08
Yoyogi Park,Services,staff,50,0.72,2020-08
Yoyogi Park,Services,staff,61,-0.7,2020-09
Yoyogi Park,Services,staff,56,-0.7,2020-09
Yoyogi Park,Services,staff,58,-0.7,2020-09
Yoyogi Park,Services,staff,65,-0.84,2020-10
Yoyogi Park,Services,staff,59,-0.84,2020-10
Yoyogi Park,Services,staff,62,-0.84,2020-10
Yoyogi Park,Services,staff,67,0.05,2020-11
Yoyogi Park,Services,staff,57,0.05,2020-11
Yoyogi Park,Services,staff,65,0.05,2020-11
Yoyogi Park,Services,staff,52,-0.89,2020-12
Yoyogi Park,Services,staff,59,-0.89,2020-12
Yoyogi Park,Services,staff,60,-0.89,2020-12
Yoyogi Park,Services,helpful,60,-0.71,2020-01
Yoyogi Park,Services,helpful,59,-0.71,2020-01
Yoyogi Park,Services,helpful,41,-0.34,2020-02
Yoyogi Park,Services,helpful,43,-0.34,2020-02
Yoyogi Park,Services,helpful,54,0.1,2020-03
Yoyogi Park,Services,helpful,45,0.1,2020-03
Yoyogi Park,Services,helpful,53,-0.43,2020-04
Yoyogi Park,Services,helpful,53,-0.43,2020-04
Yoyogi Park,Services,helpful,69,-0.37,2020-05
Yoyogi Park,Services,helpful,67,-0.37,2020-05
Yoyogi Park,Services,helpful,42,-0.59,2020-06
